household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
997,29908507818,208,40000,1,0.59,3182,0,1916,30,0,0
1420,30506122048,229,40000,1,0.59,3297,0,1450,33,0,0
997,30590003347,236,40000,1,0.59,3182,0,2019,34,0,0
997,30734102880,248,40000,1,0.59,3182,0,2134,36,0,0
1420,31163308315,281,40000,1,0.59,3297,0,1915,41,0,0
1420,31245118861,287,40000,1,0.59,3297,0,2013,42,0,0
997,31035437087,271,40000,1,1.5,3182,-0.45,1543,39,0,0
203,28273880965,107,40000,1,1.49,3274,0,1517,16,0,0
1182,27891612309,75,40000,1,3,3287,-0.99,1700,11,0,0
1988,27855602541,73,40000,1,2.85,3214,0,1539,11,0,0
1988,28224164332,102,40000,1,2.85,3214,0,1807,15,0,0
1675,27956451513,82,40000,1,1.25,3235,-3.74,1844,12,0,0
486,30636771192,242,40000,1,2,3217,-2.99,1411,35,0,0
1675,29439046248,182,40000,1,1,3235,-0.21,1555,27,0,0
2182,30590802826,237,40000,1,0.89,3262,0,2112,35,0,0
1420,31163308315,281,40000,1,0.59,3297,0,1915,41,0,0
997,30590003347,236,40000,1,2.5,3182,-1.19,2019,34,0,0
997,30734102880,248,40000,1,2.5,3182,-1.19,2134,36,0,0
997,31556442723,308,40000,1,3.69,3182,0,2034,45,0,0
997,31821525458,324,40000,1,2.99,3182,-0.7,1102,47,0,0
1409,28031017875,86,40000,1,1.89,3313,0,2042,13,0,0
1409,28308588745,110,40000,2,3.78,3313,0,950,16,0,0
1409,28393875674,117,40000,2,3.78,3238,0,948,17,0,0
1409,28621613592,129,40000,1,1.89,3313,0,1003,19,0,0
1409,28856455232,145,40000,2,3.78,3313,0,929,21,0,0
1409,29045812066,156,40000,2,3.78,3313,0,1723,23,0,0
1409,29361085493,179,40000,1,1.89,3238,0,906,26,0,0
1409,29888910519,207,40000,1,1.89,3238,0,849,30,0,0
1409,30063010494,215,40000,1,1.89,3238,0,847,31,0,0
1409,30192611948,224,40000,1,1.89,3313,0,1635,33,0,0
1957,27386635643,33,40000,1,0.69,3313,0,1223,5,0,0
2182,28143956007,97,40000,1,0.69,3262,0,1302,15,0,0
2230,28924660018,148,40000,1,0.69,3128,0,132,22,0,0
2182,29144608214,163,40000,1,0.69,3262,0,2213,24,0,0
2182,29302837658,174,40000,1,0.69,3262,0,2031,26,0,0
1957,29117105693,160,40000,1,1.09,3313,0,1217,24,0,0
2182,29814087567,201,40000,2,1.09,3262,-0.17,2058,29,0,0
2182,29302837658,174,40000,1,1.5,3262,-0.79,2031,26,0,0
2182,29513422261,187,40000,1,1.67,3262,-0.62,1853,27,0,0
2182,31204545817,285,40000,1,1.89,3262,-0.4,1445,41,0,0
32,28273822100,107,40000,1,2.99,3036,-1.8,1751,16,0,0
486,30636771192,242,40000,2,0.25,3217,0,1411,35,0,0
1675,30589387198,235,40000,2,7.98,3235,-12,1807,34,0,0
203,28273880965,107,40000,1,2,3274,-0.39,1517,16,0,0
1814,30636857123,242,40000,1,2.49,3274,0,2123,35,0,0
1420,31363019371,294,40000,1,2.5,3297,-0.49,930,43,0,0
1988,27855602541,73,40000,1,2.45,3214,0,1539,11,0,0
1675,27904040658,77,40000,1,2.5,3235,-0.19,1409,12,0,0
121,28420685198,119,40000,1,0.3,3177,0,1015,18,0,0
1420,30591251330,238,40000,1,4.99,3297,-0.86,1342,35,0,0
1032,31073043222,274,40000,1,2.19,3087,-0.66,2002,40,0,0
997,31363387658,294,40000,1,0.59,3182,0,2037,43,0,0
997,31556442723,308,40000,1,0.59,3182,0,2034,45,0,0
121,28420685198,119,40000,1,1,3177,-0.29,1015,18,0,0
1409,28802065855,142,40000,1,1,3238,-0.29,1141,21,0,0
1409,29361085493,179,40000,1,1,3238,-0.39,906,26,0,0
1409,30063010494,215,40000,1,1,3238,-0.39,847,31,0,0
2182,28071976389,91,40000,1,2.5,3262,-1.09,1448,14,0,0
203,28273880965,107,40000,1,1.29,3274,0,1517,16,0,0
1338,28031440374,86,40000,1,0.99,3165,-2,1124,13,0,0
1988,27855602541,73,40000,1,1.5,3214,0,1539,11,0,0
203,28273880965,107,40000,1,1.95,3274,0,1517,16,0,0
1338,28031440374,86,40000,1,0.99,3165,-2,1124,13,0,0
2144,31492968904,303,40000,1,1.39,3270,-0.1,1946,44,0,0
2144,31555965562,308,40000,1,1.39,3270,-0.1,942,45,0,0
1814,30755292776,246,40000,4,2.6,3274,0,1937,36,0,0
1675,28060252142,90,40000,1,0.69,3235,-0.22,1950,14,0,0
1182,30795606757,252,40000,1,1.29,3267,0,1653,37,0,0
1988,28224164332,102,40000,1,1.29,3214,0,1807,15,0,0
1420,30591251330,238,40000,2,2.64,3297,0,1342,35,0,0
1420,30591251330,238,40000,3,1.65,3297,0,1342,35,0,0
1675,29715716409,196,40000,1,1.29,3235,0,1757,29,0,0
2182,27404676049,36,40000,1,3.5,3262,-0.39,1327,6,0,0
2182,28143956007,97,40000,1,3.5,3262,-0.39,1302,15,0,0
2182,27288377026,26,40000,1,1.49,3262,0,1757,4,0,0
1409,28308588745,110,40000,1,1.49,3313,0,950,16,0,0
284,29531116865,188,40000,1,2.62,3262,0,1705,28,0,0
1894,28201395124,101,40000,1,1,3234,-0.19,2330,15,0,0
1957,28641340435,131,40000,1,0.99,3272,-0.26,1058,19,0,0
1814,30755292776,246,40000,3,1.04,3274,0,1937,36,0,0
1182,28261060880,105,40000,2,3.98,3267,0,1416,16,0,0
203,28273880965,107,40000,1,0.89,3274,-0.2,1517,16,0,0
1182,29715327134,195,40000,1,1.09,3287,0,1600,29,0,0
1182,30795606757,252,40000,3,2.64,3267,-0.63,1653,37,0,0
683,30220086608,226,40000,1,1.89,3124,0,1515,33,0,0
1182,28261160549,105,40000,1,0.55,3287,0,1034,16,0,0
1675,30244166714,228,40000,1,1.14,3235,0,1632,33,0,0
1182,31049111358,271,40000,2,3.38,3237,-0.6,1745,39,0,0
1814,30636857123,242,40000,1,2.34,3274,-0.25,2123,35,0,0
1409,30782935348,251,40000,2,5,3313,-0.18,758,37,0,0
1675,27820100290,70,40000,1,1.09,3235,0,1045,11,0,0
1559,27855981306,73,40000,1,2.29,3217,0,1445,11,0,0
2230,28924660018,148,40000,1,1.29,3128,0,132,22,0,0
1032,30859483127,258,40000,1,2.49,3087,0,2146,38,0,0
1032,31034890485,271,40000,2,4.98,3087,0,1042,39,0,0
1032,31186482223,283,40000,1,2.49,3087,0,1705,41,0,0
1032,31531720295,306,40000,1,2.49,3087,0,949,44,0,0
1476,27855497088,73,40000,1,3.99,3278,-2.3,1918,11,0,0
1675,27956451513,82,40000,1,4.69,3235,-0.9,1844,12,0,0
1675,29047336540,158,40000,1,4.99,3235,-0.6,1438,23,0,0
1675,29908730146,208,40000,1,4.99,3235,-0.6,849,30,0,0
2182,31806687698,323,40000,1,3,3262,-1.19,1949,47,0,0
1182,27891612309,75,40000,1,2.29,3287,0,1700,11,0,0
1182,28031366168,86,40000,1,1.67,3287,-0.62,1303,13,0,0
1182,28083870837,91,40000,1,1.67,3287,-0.62,1207,14,0,0
1182,28225188484,103,40000,1,2.29,3287,0,2228,15,0,0
1182,28350471257,113,40000,1,2.29,3287,0,1341,17,0,0
1182,28606955905,127,40000,1,2.49,3287,0,1147,19,0,0
1182,28735785975,135,40000,2,4.98,3287,0,1200,20,0,0
1182,29185727263,165,40000,1,2.59,3267,0,1642,24,0,0
1182,29474469022,184,40000,1,1.67,3287,-0.92,110,27,0,0
1182,29513258664,186,40000,1,1.67,3287,-0.92,2117,27,0,0
1182,30089935926,215,40000,1,1.67,3267,-0.92,1413,31,0,0
1182,30589728000,235,40000,1,1.67,3267,-0.92,2016,34,0,0
1182,31228232898,285,40000,1,2.79,3287,0,2359,41,0,0
1675,28925591759,150,40000,1,0.99,3235,-0.7,1727,22,0,0
1675,29439046248,182,40000,1,1.69,3235,0,1555,27,0,0
1675,29715716409,196,40000,1,1.69,3235,0,1757,29,0,0
1420,30591251334,238,40000,1,1.69,3297,0,1343,35,0,0
1675,31175820216,282,40000,1,1.69,3235,0,940,41,0,0
1420,31531570380,305,40000,1,1.69,3146,0,1007,44,0,0
882,31752814912,319,40000,1,1.69,3270,0,2115,46,0,0
2182,27288377026,26,40000,1,2.19,3262,0,1757,4,0,0
1722,30589195879,235,40000,1,2.48,3217,-1.71,1215,34,0,0
1420,30591251330,238,40000,1,2.69,3297,0,1342,35,0,0
997,31228403163,286,40000,1,1.5,3182,-0.99,2103,42,0,0
997,31556442723,308,40000,1,0.59,3182,0,2034,45,0,0
1675,28125285204,96,40000,1,1.2,3235,-0.75,920,14,0,0
1675,30109136660,217,40000,2,2.5,3235,-1.4,1817,32,0,0
1675,28125285204,96,40000,1,1.2,3235,-0.75,920,14,0,0
1814,30755292776,246,40000,1,2.49,3274,-0.16,1937,36,0,0
1675,28125285204,96,40000,1,1.2,3235,-0.75,920,14,0,0
997,28924940887,150,40000,1,2.29,3210,-0.06,1106,22,0,0
1959,29741515603,196,40000,1,1.95,3271,0,1307,29,0,0
1814,30636857123,242,40000,2,3,3274,-0.78,2123,35,0,0
1675,31821756679,324,40000,1,1.67,3235,-0.28,1740,47,0,0
203,28273880965,107,40000,1,0.88,3274,-0.62,1517,16,0,0
1420,30591251330,238,40000,2,1.06,3297,0,1342,35,0,0
997,28973397366,153,40000,1,1.09,3182,0,1849,23,0,0
997,31363387658,294,40000,1,3.25,3182,0,2037,43,0,0
997,31556442723,308,40000,1,3.25,3182,0,2034,45,0,0
840,30192607229,224,40000,1,1.45,3027,0,1908,33,0,0
997,31363387658,294,40000,1,1.85,3182,0,2037,43,0,0
2230,28350715060,114,40000,1,1.19,3128,-0.1,139,17,0,0
2182,31634832799,310,40000,1,3.65,3262,0,2151,45,0,0
1032,31531720295,306,40000,1,3.49,3087,0,949,44,0,0
997,31228403163,286,40000,1,1.69,3182,-0.3,2103,42,0,0
2182,27471976071,41,40000,1,0.5,3262,0,1332,7,0,0
2182,29513422261,187,40000,1,0.4,3262,-0.1,1853,27,0,0
1959,29741515603,196,40000,1,0.65,3271,0,1307,29,0,0
1814,31427120424,300,40000,1,0.69,3274,-0.06,1252,44,0,0
1675,31821756679,324,40000,1,2.29,3235,0,1740,47,0,0
1675,31821756679,324,40000,1,1.39,3235,0,1740,47,0,0
2144,27873479115,75,40000,1,0.59,3214,-0.08,1813,11,0,0
62,28124549280,95,40000,1,0.67,3236,0,1830,14,0,0
1182,29513258664,186,40000,5,2.95,3287,0,2117,27,0,0
1182,29680188503,192,40000,3,1.77,3287,0,2032,28,0,0
997,31363387658,294,40000,2,1.18,3182,0,2037,43,0,0
1675,30828712214,256,40000,1,1.5,3235,-0.35,2140,37,0,0
1675,31532440635,306,40000,1,2.85,3235,0,1334,44,0,0
1675,28060252142,90,40000,2,3.38,3235,-0.4,1950,14,0,0
1182,28031366168,86,40000,1,0.55,3287,0,1303,13,0,0
997,29302845385,174,40000,1,0.53,3182,0,1024,26,0,0
997,30590003347,236,40000,1,0.59,3182,0,2019,34,0,0
997,30734102880,248,40000,1,0.59,3182,0,2134,36,0,0
997,31363387658,294,40000,1,0.59,3182,0,2037,43,0,0
1675,27820100290,70,40000,1,4.79,3235,-1.36,1045,11,0,0
2182,30912300033,260,40000,1,0.89,3262,0,2336,38,0,0
997,31035437087,271,40000,1,0.85,3182,0,1543,39,0,0
2182,31204545817,285,40000,1,0.89,3262,0,1445,41,0,0
2182,31544502476,307,40000,1,0.89,3262,0,1911,45,0,0
997,31363387658,294,40000,1,1,3182,0,2037,43,0,0
1409,28856455232,145,40000,1,0.25,3313,0,929,21,0,0
1409,28856455232,145,40000,1,1.28,3313,-0.71,929,21,0,0
1675,28925591759,150,40000,1,1.28,3235,-0.71,1727,22,0,0
1409,29714990094,195,40000,1,2.29,3313,0,707,29,0,0
1182,31049111358,271,50000,1,0.6,3237,-0.29,1745,39,0,0
2182,27471976071,41,50000,2,1.58,3262,0,1332,7,0,0
2182,31544502476,307,50000,2,1.58,3262,0,1911,45,0,0
1420,30591251330,238,50000,1,9.93,3297,0,1342,35,0,0
1675,28060252142,90,50000,2,3,3235,-1.98,1950,14,0,0
1675,28622352391,129,50000,1,1.5,3235,-0.99,1953,19,0,0
997,31035437087,271,50000,1,1.19,3182,0,1543,39,0,0
1675,29173790312,165,50000,1,1.99,3235,0,845,24,0,0
1675,31532440635,306,50000,1,0.89,3235,0,1334,44,0,0
1420,30591251330,238,50000,3,1.65,3297,0,1342,35,0,0
997,27404686350,36,50000,1,1.5,3182,-0.49,1502,6,0,0
1814,28200557352,101,50000,1,2,3274,-0.99,1940,15,0,0
121,30178865086,223,50000,1,2.49,3177,0,817,33,0,0
2182,27496106798,43,50000,1,2.19,3262,0,1434,7,0,0
2182,28349822785,113,50000,1,2.19,3262,0,1216,17,0,0
2182,29186005963,166,50000,1,2.19,3262,0,1345,24,0,0
1032,30859483127,258,50000,1,2.19,3087,0,2146,38,0,0
1032,30974085018,265,50000,1,2.19,3087,0,2250,39,0,0
2182,31427002805,300,50000,1,2.19,3262,0,1938,44,0,0
1420,30591251330,238,50000,2,3,3297,-0.9,1342,35,0,0
506,27604201170,52,50000,1,5.69,3234,0,1258,8,0,0
1559,27855981306,73,50000,1,5.64,3217,0,1445,11,0,0
1182,28408376341,117,50000,1,3.49,3267,-1.94,1618,17,0,0
997,31363387658,294,50000,1,4.13,3182,0,2037,43,0,0
2144,27873479115,75,50000,2,1.18,3214,-0.16,1813,11,0,0
997,28012142611,86,50000,2,1,3182,-0.34,1920,13,0,0
997,29046330695,157,50000,3,1.5,3182,-0.27,1140,23,0,0
997,29197667908,167,50000,2,1.18,3182,0,1842,25,0,0
997,29605285324,191,50000,1,0.59,3182,0,928,28,0,0
997,29776325834,198,50000,1,0.59,3182,0,1305,29,0,0
997,30734102880,248,50000,1,0.59,3182,0,2134,36,0,0
997,31228403163,286,50000,2,1.18,3182,0,2103,42,0,0
1675,31272000346,289,50000,2,1.18,3235,0,1027,42,0,0
997,31556442723,308,50000,2,1.18,3182,0,2034,45,0,0
997,31726100030,316,50000,1,0.63,3182,0,2239,46,0,0
997,31821525458,324,50000,2,1.26,3182,0,1102,47,0,0
997,30590003347,236,50000,1,0.53,3182,0,2019,34,0,0
997,30886443086,260,50000,1,0.53,3182,0,1816,38,0,0
997,27831937999,71,50000,1,0.5,3182,-0.35,1907,11,0,0
997,30734102880,248,50000,1,0.53,3182,0,2134,36,0,0
1032,29265285270,171,50000,3,9.57,3087,0,811,25,0,0
2230,28924660018,148,50000,1,1.99,3128,0,132,22,0,0
1957,28059530729,89,50000,1,1.99,3313,-0.26,1228,13,0,0
364,27023651934,4,50000,1,1.95,3313,0,1551,1,0,0
1182,28083870837,91,50000,1,1.79,3287,0,1207,14,0,0
1182,28350471257,113,50000,1,1.79,3287,0,1341,17,0,0
683,28367396849,115,50000,1,1.75,3124,0,1526,17,0,0
1182,28408376341,117,50000,1,1.79,3267,0,1618,17,0,0
1182,28545313927,123,50000,1,1.79,3287,0,136,18,0,0
1182,28606955905,127,50000,1,1.79,3287,0,1147,19,0,0
1182,29185727263,165,50000,1,1.79,3267,0,1642,24,0,0
997,31726100030,316,50000,2,2,3182,-0.88,2239,46,0,0
997,31821525458,324,50000,3,4.32,3182,0,1102,47,0,0
2182,31806687698,323,50000,2,2,3262,0,1949,47,0,0
1420,30591251330,238,50000,1,0.53,3297,0,1342,35,0,0
121,29741426716,197,50000,1,1.99,3177,0,2012,29,0,0
1814,31427120424,300,50000,3,4,3274,-0.65,1252,44,0,0
2182,30945992558,264,50000,1,2.15,3262,0,2152,38,0,0
2182,31427002805,300,50000,1,2.29,3262,0,1938,44,0,0
2230,28350715060,114,50000,1,1.67,3128,-0.62,139,17,0,0
1409,30192611948,224,50000,1,1,3313,0,1635,33,0,0
1675,28334505677,112,50000,1,0.99,3235,-1.2,1257,17,0,0
1675,29715716409,196,50000,1,1.55,3235,0,1757,29,0,0
1988,27855602541,73,50000,1,1.27,3214,-0.62,1539,11,0,0
601,28297071931,109,50000,1,1.99,3102,0,1605,16,0,0
997,28800976041,140,50000,1,1.09,3182,0,1359,21,0,0
1420,30506122048,229,50000,1,0.53,3297,0,1450,33,0,0
1182,30771332017,250,50000,2,1.98,3287,0,1639,36,0,0
203,28273880965,107,50000,1,0.34,3274,0,1517,16,0,0
601,28297071931,109,50000,1,0.38,3102,0,1605,16,0,0
62,27771348934,66,50000,2,1.04,3236,0,1742,10,0,0
997,28800976041,140,50000,8,4.16,3182,0,1359,21,0,0
997,29302845385,174,50000,8,4.16,3182,0,1024,26,0,0
997,29438842579,182,50000,8,4.16,3182,0,2015,27,0,0
997,29908507818,208,50000,6,3.12,3182,0,1916,30,0,0
997,30734102880,248,50000,2,1.04,3182,0,2134,36,0,0
486,30809521071,254,50000,1,0.52,3217,0,1426,37,0,0
997,30874417076,259,50000,2,1.04,3182,0,1751,38,0,0
997,31175610491,282,50000,6,3.12,3182,0,1105,41,0,0
997,31228403163,286,50000,6,3.12,3182,0,2103,42,0,0
997,31427012828,300,50000,6,3.12,3182,0,1913,44,0,0
997,31635651404,311,50000,6,3.12,3182,0,1521,45,0,0
997,31726100030,316,50000,2,1.04,3182,0,2239,46,0,0
997,31821525458,324,50000,6,3.12,3182,0,1102,47,0,0
2182,28143956007,97,50000,1,2.59,3262,0,1302,15,0,0
1675,29605491530,191,50000,3,1.35,3235,0,1632,28,0,0
1409,28517258574,121,50000,1,0.99,3313,0,909,18,0,0
1032,30753603617,245,50000,1,1.99,3087,0,2125,36,0,0
1420,30591251330,238,50000,1,1.29,3297,-0.6,1342,35,0,0
2182,29186005963,166,50000,5,5.45,3262,0,1345,24,0,0
2182,29814087567,201,50000,5,4.45,3262,-1,2058,29,0,0
2182,30912300033,260,50000,5,4,3262,-1.45,2336,38,0,0
2182,30945992558,264,50000,5,4,3262,-1.45,2152,38,0,0
1113,30733637259,248,50000,1,2.79,3270,-0.6,1630,36,0,0
997,31228403163,286,50000,1,3.39,3182,0,2103,42,0,0
1675,31415760478,299,50000,2,2.98,3235,0,1216,43,0,0
1476,28031051832,87,50000,1,3.69,3278,0,1803,13,0,0
1675,29605491530,191,50000,1,1.88,3235,-1.01,1632,28,0,0
1675,29715716409,196,50000,1,1.88,3235,-1.01,1757,29,0,0
1675,29908730146,208,50000,1,2.89,3235,0,849,30,0,0
2182,31204545817,285,50000,1,2.15,3262,0,1445,41,0,0
1957,28059530729,89,50000,1,0.52,3313,0,1228,13,0,0
1182,28225188484,103,50000,1,1.34,3287,0,2228,15,0,0
1420,31163308315,281,50000,1,1.19,3297,-0.3,1915,41,0,0
1675,31821756679,324,50000,4,1,3235,0,1740,47,0,0
1675,31272000346,289,50000,2,0.9,3235,0,1027,42,0,0
1894,28201395124,101,50000,1,1.09,3234,0,2330,15,0,0
1182,28420456264,118,50000,1,1.09,3287,0,1334,18,0,0
1409,28517258574,121,50000,1,1.09,3313,0,909,18,0,0
1409,28856455232,145,50000,1,1.09,3313,0,929,21,0,0
1409,29714990094,195,50000,1,1.09,3313,0,707,29,0,0
1675,31532440635,306,50000,1,1,3235,-1.79,1334,44,0,0
1182,28170315595,98,50000,1,0.6,3287,-0.17,1110,15,0,0
203,28273880965,107,50000,2,1.2,3274,-0.34,1517,16,0,0
1675,30828712214,256,50000,1,1,3235,-0.39,2140,37,0,0
882,31556141808,307,50000,1,2.25,3283,0,1708,45,0,0
1032,31791474940,322,50000,1,2.39,3087,0,1815,47,0,0
1957,29117105693,160,50000,1,2.5,3313,0,1217,24,0,0
364,28011632123,85,50000,2,4,3313,-1.26,1749,13,0,0
1814,30636857123,242,50000,2,7.98,3274,0,2123,35,0,0
1957,28641340435,131,50000,1,1.39,3272,0,1058,19,0,0
997,28800976041,140,50000,1,1.39,3182,0,1359,21,0,0
997,31363387658,294,50000,1,1,3182,-0.55,2037,43,0,0
2144,31395798200,298,50000,1,0.35,3270,0,1601,43,0,0
1409,28946735517,151,50000,1,3.19,3313,0,1051,22,0,0
1182,28225188484,103,50000,1,0.89,3287,0,2228,15,0,0
1957,29117105693,160,50000,1,2,3313,-0.99,1217,24,0,0
997,31363387658,294,50000,1,1.49,3182,-1.5,2037,43,0,0
1675,31272000346,289,50000,2,0.9,3235,0,1027,42,0,0
1409,28856455232,145,50000,1,1.69,3313,-0.76,929,21,0,0
1409,28802065855,142,50000,1,1.89,3238,0,1141,21,0,0
1182,27939626204,79,50000,1,2.5,3287,-0.3,1333,12,0,0
997,28641796466,131,50000,2,5,3182,-0.98,1434,19,0,0
203,30541990873,232,50000,2,3,3274,-0.16,1620,34,0,0
1988,28170129653,99,50000,1,23.88,3214,0,2258,15,0,0
1894,28201395124,101,50000,1,2.59,3234,0,2330,15,0,0
1420,30591251330,238,50000,1,0.79,3297,0,1342,35,0,0
2182,30590802826,237,50000,1,1.69,3262,-0.2,2112,35,0,0
683,29741441180,197,50000,1,1,3124,-0.35,1232,29,0,0
2182,29513422261,187,50000,1,0.58,3262,0,1853,27,0,0
997,31035437087,271,50000,2,1.04,3182,0,1543,39,0,0
2182,31544502476,307,50000,2,1.16,3262,0,1911,45,0,0
2114,31871841123,328,50000,1,3.99,3217,-1,1454,48,0,0
1675,31272000346,289,50000,2,1.58,3235,-0.2,1027,42,0,0
997,31726100030,316,50000,1,3.39,3182,-0.3,2239,46,0,0
1675,30828712214,256,50000,1,1,3235,-0.19,2140,37,0,0
1675,27956451513,82,50000,2,1.5,3235,0,1844,12,0,0
1675,29439046248,182,50000,1,1.49,3235,0,1555,27,0,0
882,31556141808,307,50000,1,2.99,3283,0,1708,45,0,0
32,28011732285,86,50000,1,7.99,3257,-1,1821,13,0,0
1675,30828712214,256,50000,1,7.99,3235,-1,2140,37,0,0
997,31363387658,294,50000,1,1.49,3182,-1.5,2037,43,0,0
1409,29394340357,180,50000,1,0.54,3313,0,856,26,0,0
1814,31427120424,300,50000,2,3.98,3274,0,1252,44,0,0
364,28260021260,104,50000,1,0.99,3313,0,1447,16,0,0
997,27777005976,67,50000,1,13.29,3182,0,1141,10,0,0
1894,28201395124,101,50000,1,10.99,3234,0,2330,15,0,0
284,29531116865,188,50000,1,9.99,3262,0,1705,28,0,0
121,28420685198,119,50000,2,5,3177,-2.38,1015,18,0,0
997,27404686350,36,50000,1,0.69,3182,0,1502,6,0,0
1675,30828712214,256,50000,1,2.07,3235,0,2140,37,0,0
1182,31035167883,270,50000,1,6.99,3267,0,1905,39,0,0
358,31087730811,275,50000,1,2.95,3266,0,1107,40,0,0
364,27360107324,31,50000,1,1.89,3313,0,1818,5,0,0
1675,29715716409,196,50000,1,1.34,3235,-0.21,1757,29,0,0
1675,27820100290,70,50000,3,1.26,3235,0,1045,11,0,0
1675,27956451513,82,50000,6,2.52,3235,0,1844,12,0,0
1675,31272000346,289,50000,6,2.52,3235,0,1027,42,0,0
997,28084042502,92,50000,1,0.3,3182,0,1915,14,0,0
2230,28350715060,114,50000,1,2.75,3128,0,139,17,0,0
1182,27735631173,62,50000,2,5.98,3287,0,1324,10,0,0
1182,30062410781,213,50000,2,4.14,3267,-2.04,1232,31,0,0
1409,30678270067,243,50000,1,0.79,3313,0,906,35,0,0
32,27568217147,49,50000,1,2.81,3257,0,1859,8,0,0
997,30590003347,236,50000,1,1.39,3182,-0.2,2019,34,0,0
212,29775920511,198,50000,1,1.03,3149,0,1015,29,0,0
683,29847806846,203,50000,0,0.01,3124,0,1645,30,0,0
1409,30192611948,224,50000,1,2.04,3313,0,1635,33,0,0
1675,30755397989,246,50000,1,1.24,3235,0,1907,36,0,0
1409,29045812066,156,50000,1,0.65,3313,0,1723,23,0,0
1032,28803612958,144,50000,1,1.5,3087,-0.45,1911,21,0,0
1182,28350471257,113,50000,1,2,3287,-0.17,1341,17,0,0
1409,28856455232,145,50000,1,2.11,3313,0,929,21,0,0
506,27604201170,52,50000,1,1.19,3234,0,1258,8,0,0
2182,29186005963,166,50000,1,1.19,3262,0,1345,24,0,0
2182,30912300033,260,50000,1,1.19,3262,0,2336,38,0,0
1814,30636857123,242,50000,1,5.99,3274,0,2123,35,0,0
2182,27471976071,41,50000,1,1.19,3262,0,1332,7,0,0
1338,28349736514,112,50000,1,1.19,3165,0,1958,17,0,0
2182,28349822785,113,50000,1,1.19,3262,0,1216,17,0,0
2182,28680515735,133,50000,1,1.19,3262,0,1221,20,0,0
486,31753331594,319,50000,1,1.19,3217,0,1633,46,0,0
1675,31415760478,299,50000,1,2,3235,-0.47,1216,43,0,0
997,27404686350,36,50000,2,0.64,3182,-0.14,1502,6,0,0
922,28544995058,122,50000,6,2.28,3270,0,2253,18,0,0
596,29812895604,200,50000,12,7.08,3149,0,1014,29,0,0
2182,31204545817,285,50000,1,0.8,3262,-0.29,1445,41,0,0
1409,30678270067,243,50000,1,0.79,3313,0,906,35,0,0
1814,30755292776,246,50000,2,6.58,3274,0,1937,36,0,0
2182,29776315965,198,50000,1,2.99,3262,0,1249,29,0,0
1675,29861076339,204,50000,1,2.99,3235,0,1640,30,0,0
1182,31204388420,284,50000,1,1.99,3287,0,1756,41,0,0
606,28032908821,88,50000,1,12.99,3134,-1,1903,13,0,0
1409,30782935348,251,50000,1,10.79,3313,0,758,37,0,0
1409,30912610172,261,50000,1,10.79,3313,0,751,38,0,0
1915,28577108353,125,50000,1,3.99,3283,-1,2136,19,0,0
2230,28924660018,148,50000,1,2.99,3128,0,132,22,0,0
882,31544050518,306,50000,1,2.99,3272,0,1146,44,0,0
1182,29185727263,165,50000,1,5.99,3267,0,1642,24,0,0
2182,28071976389,91,50000,1,2.25,3262,0,1448,14,0,0
1182,28170315595,98,50000,1,2.01,3287,-0.99,1110,15,0,0
1675,30244166714,228,50000,2,1.38,3235,-0.32,1632,33,0,0
486,30636771192,242,50000,1,0.75,3217,-0.14,1411,35,0,0
1675,31532440635,306,50000,4,3,3235,-0.4,1334,44,0,0
1409,28856455232,145,50000,1,1.69,3313,-0.76,929,21,0,0
486,31753331594,319,50000,1,2,3217,-0.68,1633,46,0,0
1182,28382000399,115,50000,3,8.97,3287,0,929,17,0,0
1182,29360576026,177,50000,1,1.85,3287,-1.24,1210,26,0,0
1988,28224164332,102,50000,1,2.69,3214,0,1807,15,-0.5,-0.5
2182,31427002805,300,50000,1,1.89,3262,-0.4,1938,44,0,0
364,27360107324,31,50000,1,3.29,3313,-0.2,1818,5,0,0
683,29741441180,197,50000,1,0.99,3124,0,1232,29,0,0
1957,28641340435,131,50000,1,2.79,3272,0,1058,19,0,0
997,31035437087,271,50000,1,1.45,3182,0,1543,39,0,0
1182,28031366181,86,50000,1,1.03,3287,0,1307,13,0,0
1182,28350473535,114,50000,1,1.03,3287,0,135,17,0,0
1675,30986920510,267,50000,1,2.45,3235,0,1155,39,0,0
506,27604201170,52,50000,1,1.77,3234,0,1258,8,0,0
1409,28621613592,129,50000,1,2.64,3313,0,1003,19,0,0
1409,28802065855,142,50000,1,1.33,3238,-0.83,1141,21,0,0
1957,27386635643,33,50000,2,1.18,3313,0,1223,5,0,0
997,27404686350,36,50000,3,1.77,3182,0,1502,6,0,0
1559,27855981306,73,50000,2,1.18,3217,0,1445,11,0,0
1338,28031440374,86,50000,1,0.59,3165,0,1124,13,0,0
62,28124549280,95,50000,2,1.18,3236,0,1830,14,0,0
1409,28802065855,142,50000,2,0.94,3238,-0.06,1141,21,0,0
1409,29361085493,179,50000,1,0.5,3238,0,906,26,0,0
121,29741426716,197,50000,1,0.44,3177,-0.06,2012,29,0,0
1959,29741515603,196,50000,1,0.44,3271,-0.06,1307,29,0,0
1409,30243505592,228,50000,1,0.69,3238,0,858,33,0,0
